Well,Gradient,Constituent,CAS,Units,Date,MDL,PQL,Flags,Obs,key
ARAMW-1,d,Fluoride,16984-48-8,mg/L,6/24/2020,,,,0.21,ARAMW-1-6/24/2020-Fluoride
ARAMW-1,d,Fluoride,16984-48-8,mg/L,8/20/2020,,,,0.23,ARAMW-1-8/20/2020-Fluoride
ARAMW-1,d,Fluoride,16984-48-8,mg/L,9/30/2020,,,,0.2,ARAMW-1-9/30/2020-Fluoride
ARAMW-1,d,Fluoride,16984-48-8,mg/L,2/10/2021,,,,0.21,ARAMW-1-2/10/2021-Fluoride
ARAMW-1,d,Fluoride,16984-48-8,mg/L,9/9/2021,0.026,0.1,,0.21,ARAMW-1-9/9/2021-Fluoride
ARAMW-1,d,Fluoride,16984-48-8,mg/L,2/3/2022,0.026,0.1,,0.16,ARAMW-1-2/3/2022-Fluoride
ARAMW-1,d,Fluoride,16984-48-8,mg/L,9/2/2022,0.033,0.1,,0.18,ARAMW-1-9/2/2022-Fluoride
ARAMW-1,d,Fluoride,16984-48-8,mg/L,1/31/2023,0.033,0.1,J,0.22,ARAMW-1-1/31/2023-Fluoride
ARAMW-2,d,Fluoride,16984-48-8,mg/L,6/24/2020,,,,0.11,ARAMW-2-6/24/2020-Fluoride
ARAMW-2,d,Fluoride,16984-48-8,mg/L,8/20/2020,,0.1,ND,,ARAMW-2-8/20/2020-Fluoride
ARAMW-2,d,Fluoride,16984-48-8,mg/L,10/1/2020,,,J,0.098,ARAMW-2-10/1/2020-Fluoride
ARAMW-2,d,Fluoride,16984-48-8,mg/L,2/11/2021,,,,0.12,ARAMW-2-2/11/2021-Fluoride
ARAMW-2,d,Fluoride,16984-48-8,mg/L,9/10/2021,0.026,0.1,,0.13,ARAMW-2-9/10/2021-Fluoride
ARAMW-2,d,Fluoride,16984-48-8,mg/L,2/3/2022,0.026,0.1,J,0.095,ARAMW-2-2/3/2022-Fluoride
ARAMW-2,d,Fluoride,16984-48-8,mg/L,9/2/2022,0.033,0.1,,0.146,ARAMW-2-9/2/2022-Fluoride
ARAMW-2,d,Fluoride,16984-48-8,mg/L,1/31/2023,0.033,0.1,J,0.13,ARAMW-2-1/31/2023-Fluoride
ARAMW-7,d,Fluoride,16984-48-8,mg/L,11/30/2020,,,J,0.044,ARAMW-7-11/30/2020-Fluoride
ARAMW-7,d,Fluoride,16984-48-8,mg/L,2/11/2021,,,J,0.054,ARAMW-7-2/11/2021-Fluoride
ARAMW-7,d,Fluoride,16984-48-8,mg/L,9/10/2021,0.026,0.1,J,0.032,ARAMW-7-9/10/2021-Fluoride
ARAMW-7,d,Fluoride,16984-48-8,mg/L,2/2/2022,,0.1,ND,,ARAMW-7-2/2/2022-Fluoride
ARAMW-7,d,Fluoride,16984-48-8,mg/L,9/7/2022,,0.1,ND,,ARAMW-7-9/7/2022-Fluoride
ARAMW-7,d,Fluoride,16984-48-8,mg/L,1/31/2023,0.033,0.1,J,0.11,ARAMW-7-1/31/2023-Fluoride
ARAMW-8,d,Fluoride,16984-48-8,mg/L,12/1/2020,,,,0.14,ARAMW-8-12/1/2020-Fluoride
ARAMW-8,d,Fluoride,16984-48-8,mg/L,2/11/2021,,,,0.24,ARAMW-8-2/11/2021-Fluoride
ARAMW-8,d,Fluoride,16984-48-8,mg/L,9/9/2021,0.026,0.1,,0.19,ARAMW-8-9/9/2021-Fluoride
ARAMW-8,d,Fluoride,16984-48-8,mg/L,2/3/2022,0.026,0.1,,0.17,ARAMW-8-2/3/2022-Fluoride
ARAMW-8,d,Fluoride,16984-48-8,mg/L,9/2/2022,0.033,0.1,,0.206,ARAMW-8-9/2/2022-Fluoride
ARAMW-8,d,Fluoride,16984-48-8,mg/L,1/31/2023,0.033,0.1,J,0.263,ARAMW-8-1/31/2023-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,8/29/2016,0.2,,ND,,ARGWA-19-8/29/2016-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,10/24/2016,,,J,0.07,ARGWA-19-10/24/2016-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,1/25/2017,0.2,,ND,,ARGWA-19-1/25/2017-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,4/10/2017,0.2,,ND,,ARGWA-19-4/10/2017-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,6/19/2017,0.2,,ND,,ARGWA-19-6/19/2017-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,10/24/2017,0.2,,ND,,ARGWA-19-10/24/2017-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,4/10/2018,0.2,,ND,,ARGWA-19-4/10/2018-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,10/16/2018,,,J,0.083,ARGWA-19-10/16/2018-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,3/26/2019,,,J,0.041,ARGWA-19-3/26/2019-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,8/20/2019,,,J,0.045,ARGWA-19-8/20/2019-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,10/7/2019,,,J,0.049,ARGWA-19-10/7/2019-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,4/7/2020,,,,0.14,ARGWA-19-4/7/2020-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,6/25/2020,,,J,0.03,ARGWA-19-6/25/2020-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,8/19/2020,,0.1,ND,,ARGWA-19-8/19/2020-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,9/29/2020,,,J,0.051,ARGWA-19-9/29/2020-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,2/9/2021,,,J,0.059,ARGWA-19-2/9/2021-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,9/7/2021,0.026,0.1,,0.1,ARGWA-19-9/7/2021-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,2/1/2022,0.026,0.1,J,0.076,ARGWA-19-2/1/2022-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,9/1/2022,0.033,0.1,,0.148,ARGWA-19-9/1/2022-Fluoride
ARGWA-19,u,Fluoride,16984-48-8,mg/L,1/31/2023,0.033,0.1,J,0.108,ARGWA-19-1/31/2023-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,8/29/2016,0.2,,ND,,ARGWA-20-8/29/2016-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,10/24/2016,,,J,0.04,ARGWA-20-10/24/2016-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,1/25/2017,0.2,,ND,,ARGWA-20-1/25/2017-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,4/10/2017,0.2,,ND,,ARGWA-20-4/10/2017-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,6/20/2017,0.2,,ND,,ARGWA-20-6/20/2017-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,10/24/2017,0.2,,ND,,ARGWA-20-10/24/2017-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,4/9/2018,0.2,,ND,,ARGWA-20-4/9/2018-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,10/16/2018,0.2,,ND,,ARGWA-20-10/16/2018-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,3/27/2019,,0.2,ND,,ARGWA-20-3/27/2019-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,8/20/2019,,,J,0.042,ARGWA-20-8/20/2019-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,10/7/2019,,,J,0.036,ARGWA-20-10/7/2019-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,4/6/2020,,,J,0.059,ARGWA-20-4/6/2020-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,6/25/2020,,0.1,ND,,ARGWA-20-6/25/2020-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,8/19/2020,,0.1,ND,,ARGWA-20-8/19/2020-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,9/30/2020,,,J,0.032,ARGWA-20-9/30/2020-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,2/9/2021,,,J,0.048,ARGWA-20-2/9/2021-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,9/8/2021,0.026,0.1,J,0.067,ARGWA-20-9/8/2021-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,2/1/2022,0.026,0.1,J,0.028,ARGWA-20-2/1/2022-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,9/2/2022,0.033,0.1,,0.122,ARGWA-20-9/2/2022-Fluoride
ARGWA-20,u,Fluoride,16984-48-8,mg/L,2/1/2023,0.033,0.1,,0.121,ARGWA-20-2/1/2023-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,8/30/2016,,,J,0.099,ARGWC-21-8/30/2016-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,10/26/2016,,,,0.57,ARGWC-21-10/26/2016-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,1/25/2017,,,J,0.12,ARGWC-21-1/25/2017-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,4/10/2017,,,J,0.11,ARGWC-21-4/10/2017-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,6/19/2017,,,J,0.11,ARGWC-21-6/19/2017-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,10/24/2017,,,J,0.1,ARGWC-21-10/24/2017-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,4/10/2018,,,J,0.094,ARGWC-21-4/10/2018-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,10/16/2018,,,J,0.17,ARGWC-21-10/16/2018-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,3/27/2019,,,J,0.05,ARGWC-21-3/27/2019-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,8/20/2019,,,J,0.098,ARGWC-21-8/20/2019-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,10/8/2019,,,J,0.065,ARGWC-21-10/8/2019-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,4/7/2020,,,,0.12,ARGWC-21-4/7/2020-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,6/25/2020,,,J,0.041,ARGWC-21-6/25/2020-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,8/21/2020,,,J,0.084,ARGWC-21-8/21/2020-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,10/1/2020,,,J,0.098,ARGWC-21-10/1/2020-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,2/10/2021,,,,0.14,ARGWC-21-2/10/2021-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,9/8/2021,0.026,0.1,,0.16,ARGWC-21-9/8/2021-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,2/1/2022,0.026,0.1,,0.11,ARGWC-21-2/1/2022-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,9/1/2022,0.033,0.1,,0.161,ARGWC-21-9/1/2022-Fluoride
ARGWC-21,d,Fluoride,16984-48-8,mg/L,1/31/2023,0.033,0.1,J,0.175,ARGWC-21-1/31/2023-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,12/16/2019,,,J,0.026,ARGWC-22-12/16/2019-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,1/14/2020,,0.1,ND,,ARGWC-22-1/14/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,2/11/2020,,,,0.056,ARGWC-22-2/11/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,3/9/2020,,,J,0.064,ARGWC-22-3/9/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,4/7/2020,,,J,0.068,ARGWC-22-4/7/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,5/27/2020,,,J,0.06,ARGWC-22-5/27/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,6/24/2020,,,J,0.048,ARGWC-22-6/24/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,7/15/2020,,,J,0.04,ARGWC-22-7/15/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,8/19/2020,,0.1,ND,,ARGWC-22-8/19/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,9/22/2020,,,J,0.049,ARGWC-22-9/22/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,9/30/2020,,,J,0.045,ARGWC-22-9/30/2020-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,2/10/2021,,,J,0.055,ARGWC-22-2/10/2021-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,9/10/2021,0.026,0.1,J,0.035,ARGWC-22-9/10/2021-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,2/2/2022,0.026,0.1,J,0.04,ARGWC-22-2/2/2022-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,9/6/2022,0.033,0.1,J,0.056,ARGWC-22-9/6/2022-Fluoride
ARGWC-22,d,Fluoride,16984-48-8,mg/L,1/31/2023,0.033,0.1,J,0.0979,ARGWC-22-1/31/2023-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,12/16/2019,,,J,0.18,ARGWC-23-12/16/2019-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,1/14/2020,,,,0.21,ARGWC-23-1/14/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,2/11/2020,,,,0.13,ARGWC-23-2/11/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,3/9/2020,,,J,0.089,ARGWC-23-3/9/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,4/7/2020,,,,0.18,ARGWC-23-4/7/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,5/27/2020,,,,0.25,ARGWC-23-5/27/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,6/25/2020,,,,0.25,ARGWC-23-6/25/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,7/15/2020,,,,0.28,ARGWC-23-7/15/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,8/20/2020,,,,0.19,ARGWC-23-8/20/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,9/22/2020,,,,0.33,ARGWC-23-9/22/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,10/1/2020,,,,0.32,ARGWC-23-10/1/2020-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,2/10/2021,,,,0.41,ARGWC-23-2/10/2021-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,9/9/2021,0.026,0.1,,0.48,ARGWC-23-9/9/2021-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,2/3/2022,0.026,0.1,,0.4,ARGWC-23-2/3/2022-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,9/6/2022,0.033,0.1,,0.362,ARGWC-23-9/6/2022-Fluoride
ARGWC-23,d,Fluoride,16984-48-8,mg/L,1/31/2023,0.033,0.1,J,0.551,ARGWC-23-1/31/2023-Fluoride
ARAMW-9,d,Fluoride,16984-48-8,mg/L,2/1/2023,0.033,0.1,,0.938,ARAMW-9-2/1/2023-Fluoride
ARAMW-1,d,Lead,,mg/L,8/20/2020,,0.001,ND,,ARAMW-1-8/20/2020-Lead
ARAMW-1,d,Lead,,mg/L,9/30/2020,,0.001,ND,,ARAMW-1-9/30/2020-Lead
ARAMW-1,d,Lead,,mg/L,2/10/2021,,0.001,ND,,ARAMW-1-2/10/2021-Lead
ARAMW-1,d,Lead,,mg/L,9/9/2021,,0.001,ND,,ARAMW-1-9/9/2021-Lead
ARAMW-1,d,Lead,,mg/L,2/3/2022,,0.001,ND,,ARAMW-1-2/3/2022-Lead
ARAMW-1,d,Lead,,mg/L,9/2/2022,,0.002,ND,,ARAMW-1-9/2/2022-Lead
ARAMW-1,d,Lead,,mg/L,1/31/2023,,0.002,ND,,ARAMW-1-1/31/2023-Lead
ARAMW-2,d,Lead,,mg/L,8/20/2020,,0.001,ND,,ARAMW-2-8/20/2020-Lead
ARAMW-2,d,Lead,,mg/L,10/1/2020,,0.001,ND,,ARAMW-2-10/1/2020-Lead
ARAMW-2,d,Lead,,mg/L,2/11/2021,,0.001,ND,,ARAMW-2-2/11/2021-Lead
ARAMW-2,d,Lead,,mg/L,9/10/2021,,0.001,ND,,ARAMW-2-9/10/2021-Lead
ARAMW-2,d,Lead,,mg/L,2/3/2022,,0.001,ND,,ARAMW-2-2/3/2022-Lead
ARAMW-2,d,Lead,,mg/L,9/2/2022,,0.002,ND,,ARAMW-2-9/2/2022-Lead
ARAMW-2,d,Lead,,mg/L,1/31/2023,,0.002,ND,,ARAMW-2-1/31/2023-Lead
ARAMW-7,d,Lead,,mg/L,2/11/2021,,,J,0.00013,ARAMW-7-2/11/2021-Lead
ARAMW-7,d,Lead,,mg/L,9/10/2021,,0.001,ND,,ARAMW-7-9/10/2021-Lead
ARAMW-7,d,Lead,,mg/L,2/2/2022,,0.001,ND,,ARAMW-7-2/2/2022-Lead
ARAMW-7,d,Lead,,mg/L,9/7/2022,,0.002,ND,,ARAMW-7-9/7/2022-Lead
ARAMW-7,d,Lead,,mg/L,1/31/2023,,0.002,ND,,ARAMW-7-1/31/2023-Lead
ARAMW-8,d,Lead,,mg/L,2/11/2021,,0.001,ND,,ARAMW-8-2/11/2021-Lead
ARAMW-8,d,Lead,,mg/L,9/9/2021,,0.001,ND,,ARAMW-8-9/9/2021-Lead
ARAMW-8,d,Lead,,mg/L,2/3/2022,,0.001,ND,,ARAMW-8-2/3/2022-Lead
ARAMW-8,d,Lead,,mg/L,9/2/2022,,0.002,ND,,ARAMW-8-9/2/2022-Lead
ARAMW-8,d,Lead,,mg/L,1/31/2023,,0.002,ND,,ARAMW-8-1/31/2023-Lead
ARGWA-19,u,Lead,,mg/L,5/5/2009,0.00075,,ND,,ARGWA-19-5/5/2009-Lead
ARGWA-19,u,Lead,,mg/L,12/5/2009,0.0038,,ND,,ARGWA-19-12/5/2009-Lead
ARGWA-19,u,Lead,,mg/L,6/1/2010,0.013,,ND,,ARGWA-19-6/1/2010-Lead
ARGWA-19,u,Lead,,mg/L,11/11/2010,0.013,,ND,,ARGWA-19-11/11/2010-Lead
ARGWA-19,u,Lead,,mg/L,5/17/2011,0.013,,ND,,ARGWA-19-5/17/2011-Lead
ARGWA-19,u,Lead,,mg/L,11/8/2011,0.013,,ND,,ARGWA-19-11/8/2011-Lead
ARGWA-19,u,Lead,,mg/L,5/16/2012,9e-05,,ND,,ARGWA-19-5/16/2012-Lead
ARGWA-19,u,Lead,,mg/L,5/14/2013,0.013,,ND,,ARGWA-19-5/14/2013-Lead
ARGWA-19,u,Lead,,mg/L,11/5/2013,0.013,,ND,,ARGWA-19-11/5/2013-Lead
ARGWA-19,u,Lead,,mg/L,6/9/2014,0.013,,ND,,ARGWA-19-6/9/2014-Lead
ARGWA-19,u,Lead,,mg/L,11/19/2014,0.013,,ND,,ARGWA-19-11/19/2014-Lead
ARGWA-19,u,Lead,,mg/L,4/14/2015,0.013,,ND,,ARGWA-19-4/14/2015-Lead
ARGWA-19,u,Lead,,mg/L,11/4/2015,0.013,,ND,,ARGWA-19-11/4/2015-Lead
ARGWA-19,u,Lead,,mg/L,6/22/2016,0.0013,,ND,,ARGWA-19-6/22/2016-Lead
ARGWA-19,u,Lead,,mg/L,8/29/2016,0.0013,,ND,,ARGWA-19-8/29/2016-Lead
ARGWA-19,u,Lead,,mg/L,10/24/2016,0.005,,ND,,ARGWA-19-10/24/2016-Lead
ARGWA-19,u,Lead,,mg/L,1/25/2017,0.0013,,ND,,ARGWA-19-1/25/2017-Lead
ARGWA-19,u,Lead,,mg/L,4/10/2017,0.0013,,ND,,ARGWA-19-4/10/2017-Lead
ARGWA-19,u,Lead,,mg/L,6/19/2017,0.0013,,ND,,ARGWA-19-6/19/2017-Lead
ARGWA-19,u,Lead,,mg/L,10/24/2017,0.0013,,ND,,ARGWA-19-10/24/2017-Lead
ARGWA-19,u,Lead,,mg/L,4/10/2018,0.0013,,ND,,ARGWA-19-4/10/2018-Lead
ARGWA-19,u,Lead,,mg/L,10/16/2018,0.0013,,ND,,ARGWA-19-10/16/2018-Lead
ARGWA-19,u,Lead,,mg/L,3/26/2019,,0.0013,ND,,ARGWA-19-3/26/2019-Lead
ARGWA-19,u,Lead,,mg/L,8/20/2019,,0.001,ND,,ARGWA-19-8/20/2019-Lead
ARGWA-19,u,Lead,,mg/L,10/7/2019,,,J,0.00018,ARGWA-19-10/7/2019-Lead
ARGWA-19,u,Lead,,mg/L,4/7/2020,,,J,0.00037,ARGWA-19-4/7/2020-Lead
ARGWA-19,u,Lead,,mg/L,8/19/2020,,0.001,ND,,ARGWA-19-8/19/2020-Lead
ARGWA-19,u,Lead,,mg/L,9/29/2020,,0.001,ND,,ARGWA-19-9/29/2020-Lead
ARGWA-19,u,Lead,,mg/L,2/9/2021,,0.001,ND,,ARGWA-19-2/9/2021-Lead
ARGWA-19,u,Lead,,mg/L,9/7/2021,,0.001,ND,,ARGWA-19-9/7/2021-Lead
ARGWA-19,u,Lead,,mg/L,2/1/2022,,0.001,ND,,ARGWA-19-2/1/2022-Lead
ARGWA-19,u,Lead,,mg/L,9/1/2022,,0.002,ND,,ARGWA-19-9/1/2022-Lead
ARGWA-19,u,Lead,,mg/L,1/31/2023,,0.002,ND,,ARGWA-19-1/31/2023-Lead
ARGWA-20,u,Lead,,mg/L,5/15/2009,0.00075,,ND,,ARGWA-20-5/15/2009-Lead
ARGWA-20,u,Lead,,mg/L,12/5/2009,0.0038,,ND,,ARGWA-20-12/5/2009-Lead
ARGWA-20,u,Lead,,mg/L,6/1/2010,0.013,,ND,,ARGWA-20-6/1/2010-Lead
ARGWA-20,u,Lead,,mg/L,11/11/2010,0.013,,ND,,ARGWA-20-11/11/2010-Lead
ARGWA-20,u,Lead,,mg/L,5/17/2011,0.013,,ND,,ARGWA-20-5/17/2011-Lead
ARGWA-20,u,Lead,,mg/L,11/8/2011,0.013,,ND,,ARGWA-20-11/8/2011-Lead
ARGWA-20,u,Lead,,mg/L,5/16/2012,9e-05,,ND,,ARGWA-20-5/16/2012-Lead
ARGWA-20,u,Lead,,mg/L,5/14/2013,0.013,,ND,,ARGWA-20-5/14/2013-Lead
ARGWA-20,u,Lead,,mg/L,11/5/2013,0.013,,ND,,ARGWA-20-11/5/2013-Lead
ARGWA-20,u,Lead,,mg/L,6/9/2014,0.013,,ND,,ARGWA-20-6/9/2014-Lead
ARGWA-20,u,Lead,,mg/L,11/18/2014,0.013,,ND,,ARGWA-20-11/18/2014-Lead
ARGWA-20,u,Lead,,mg/L,4/14/2015,0.013,,ND,,ARGWA-20-4/14/2015-Lead
ARGWA-20,u,Lead,,mg/L,11/4/2015,0.013,,ND,,ARGWA-20-11/4/2015-Lead
ARGWA-20,u,Lead,,mg/L,6/22/2016,0.0013,,ND,,ARGWA-20-6/22/2016-Lead
ARGWA-20,u,Lead,,mg/L,8/29/2016,0.0013,,ND,,ARGWA-20-8/29/2016-Lead
ARGWA-20,u,Lead,,mg/L,10/24/2016,0.005,,ND,,ARGWA-20-10/24/2016-Lead
ARGWA-20,u,Lead,,mg/L,1/25/2017,,,J,0.00037,ARGWA-20-1/25/2017-Lead
ARGWA-20,u,Lead,,mg/L,4/10/2017,0.0013,,ND,,ARGWA-20-4/10/2017-Lead
ARGWA-20,u,Lead,,mg/L,6/20/2017,0.0013,,ND,,ARGWA-20-6/20/2017-Lead
ARGWA-20,u,Lead,,mg/L,10/24/2017,0.0013,,ND,,ARGWA-20-10/24/2017-Lead
ARGWA-20,u,Lead,,mg/L,4/9/2018,0.0013,,ND,,ARGWA-20-4/9/2018-Lead
ARGWA-20,u,Lead,,mg/L,10/16/2018,0.0013,,ND,,ARGWA-20-10/16/2018-Lead
ARGWA-20,u,Lead,,mg/L,3/27/2019,,0.0013,ND,,ARGWA-20-3/27/2019-Lead
ARGWA-20,u,Lead,,mg/L,8/20/2019,,0.001,ND,,ARGWA-20-8/20/2019-Lead
ARGWA-20,u,Lead,,mg/L,10/7/2019,,,J,0.00014,ARGWA-20-10/7/2019-Lead
ARGWA-20,u,Lead,,mg/L,4/6/2020,,,J,0.00033,ARGWA-20-4/6/2020-Lead
ARGWA-20,u,Lead,,mg/L,8/19/2020,,,J,0.00039,ARGWA-20-8/19/2020-Lead
ARGWA-20,u,Lead,,mg/L,9/30/2020,,,J,0.00022,ARGWA-20-9/30/2020-Lead
ARGWA-20,u,Lead,,mg/L,2/9/2021,,,J,0.00033,ARGWA-20-2/9/2021-Lead
ARGWA-20,u,Lead,,mg/L,9/8/2021,0.00013,0.001,J,0.00024,ARGWA-20-9/8/2021-Lead
ARGWA-20,u,Lead,,mg/L,2/1/2022,,0.001,ND,,ARGWA-20-2/1/2022-Lead
ARGWA-20,u,Lead,,mg/L,9/2/2022,,0.002,ND,,ARGWA-20-9/2/2022-Lead
ARGWA-20,u,Lead,,mg/L,2/1/2023,,0.002,ND,,ARGWA-20-2/1/2023-Lead
ARGWC-21,d,Lead,,mg/L,5/14/2009,0.00075,,ND,,ARGWC-21-5/14/2009-Lead
ARGWC-21,d,Lead,,mg/L,12/5/2009,0.0038,,ND,,ARGWC-21-12/5/2009-Lead
ARGWC-21,d,Lead,,mg/L,6/2/2010,0.013,,ND,,ARGWC-21-6/2/2010-Lead
ARGWC-21,d,Lead,,mg/L,11/11/2010,0.013,,ND,,ARGWC-21-11/11/2010-Lead
ARGWC-21,d,Lead,,mg/L,5/17/2011,0.013,,ND,,ARGWC-21-5/17/2011-Lead
ARGWC-21,d,Lead,,mg/L,11/8/2011,0.013,,ND,,ARGWC-21-11/8/2011-Lead
ARGWC-21,d,Lead,,mg/L,5/16/2012,9e-05,,ND,,ARGWC-21-5/16/2012-Lead
ARGWC-21,d,Lead,,mg/L,5/14/2013,0.013,,ND,,ARGWC-21-5/14/2013-Lead
ARGWC-21,d,Lead,,mg/L,11/5/2013,0.013,,ND,,ARGWC-21-11/5/2013-Lead
ARGWC-21,d,Lead,,mg/L,6/9/2014,0.013,,ND,,ARGWC-21-6/9/2014-Lead
ARGWC-21,d,Lead,,mg/L,11/18/2014,0.013,,ND,,ARGWC-21-11/18/2014-Lead
ARGWC-21,d,Lead,,mg/L,4/14/2015,0.013,,ND,,ARGWC-21-4/14/2015-Lead
ARGWC-21,d,Lead,,mg/L,10/29/2015,0.013,,ND,,ARGWC-21-10/29/2015-Lead
ARGWC-21,d,Lead,,mg/L,6/23/2016,0.0013,,ND,,ARGWC-21-6/23/2016-Lead
ARGWC-21,d,Lead,,mg/L,8/30/2016,0.0013,,ND,,ARGWC-21-8/30/2016-Lead
ARGWC-21,d,Lead,,mg/L,10/26/2016,0.005,,ND,,ARGWC-21-10/26/2016-Lead
ARGWC-21,d,Lead,,mg/L,1/25/2017,0.0013,,ND,,ARGWC-21-1/25/2017-Lead
ARGWC-21,d,Lead,,mg/L,4/10/2017,0.0013,,ND,,ARGWC-21-4/10/2017-Lead
