Well,Gradient,Constituent,CAS,Units,Date,MDL,PQL,Flags,Obs,key
ARAMW-8,d,Fluoride,16984-48-8,mg/L,09/09/2021,0.026,0.1,,0.19,ARAMW-8-Fluoride-09/09/2021
ARAMW-8,d,Fluoride,16984-48-8,mg/L,02/03/2022,0.026,0.1,,0.17,ARAMW-8-Fluoride-02/03/2022
ARAMW-8,d,Fluoride,16984-48-8,mg/L,09/02/2022,0.033,0.1,,0.206,ARAMW-8-Fluoride-09/02/2022
ARAMW-8,d,Fluoride,16984-48-8,mg/L,01/31/2023,0.033,0.1,,0.263,ARAMW-8-Fluoride-01/31/2023
ARAMW-8,d,Fluoride,16984-48-8,mg/L,08/09/2023,0.033,0.1,,0.261,ARAMW-8-Fluoride-08/09/2023
ARAMW-8,d,Lead,7439-92-1,mg/L,02/11/2021,0.00013,0.001,ND,< 0.00013,ARAMW-8-Lead-02/11/2021
ARAMW-8,d,Lead,7439-92-1,mg/L,09/09/2021,0.00013,0.001,ND,< 0.00013,ARAMW-8-Lead-09/09/2021
ARAMW-8,d,Lead,7439-92-1,mg/L,02/03/2022,0.00017,0.001,ND,< 0.00017,ARAMW-8-Lead-02/03/2022
ARAMW-8,d,Lead,7439-92-1,mg/L,09/02/2022,0.0005,0.002,ND,< 0.000500,ARAMW-8-Lead-09/02/2022
ARAMW-8,d,Lead,7439-92-1,mg/L,01/31/2023,0.0005,0.002,ND,< 0.000500,ARAMW-8-Lead-01/31/2023
ARAMW-8,d,Lead,7439-92-1,mg/L,08/09/2023,0.0005,0.002,ND,< 0.000500,ARAMW-8-Lead-08/09/2023
ARAMW-8,d,Lithium,7439-93-2,mg/L,12/01/2020,0.0034,0.005,J,0.0044,ARAMW-8-Lithium-12/01/2020
ARAMW-8,d,Lithium,7439-93-2,mg/L,02/11/2021,0.0034,0.005,,0.0055,ARAMW-8-Lithium-02/11/2021
ARAMW-8,d,Lithium,7439-93-2,mg/L,09/09/2021,0.0034,0.005,,0.0062,ARAMW-8-Lithium-09/09/2021
ARAMW-8,d,Lithium,7439-93-2,mg/L,02/03/2022,0.00083,0.005,,0.0063,ARAMW-8-Lithium-02/03/2022
ARAMW-8,d,Lithium,7439-93-2,mg/L,09/02/2022,0.003,0.01,J,0.00654,ARAMW-8-Lithium-09/02/2022
ARAMW-8,d,Lithium,7439-93-2,mg/L,01/31/2023,0.003,0.01,J,0.00659,ARAMW-8-Lithium-01/31/2023
ARAMW-8,d,Lithium,7439-93-2,mg/L,08/09/2023,0.003,0.01,J,0.00637,ARAMW-8-Lithium-08/09/2023
ARAMW-8,d,Mercury,7439-97-6,mg/L,09/09/2021,0.00013,0.0002,ND,< 0.00013,ARAMW-8-Mercury-09/09/2021
ARAMW-8,d,Mercury,7439-97-6,mg/L,02/03/2022,0.00013,0.0002,ND,< 0.00013,ARAMW-8-Mercury-02/03/2022
ARAMW-8,d,Mercury,7439-97-6,mg/L,09/02/2022,6.7e-05,0.0002,ND,< 0.0000670,ARAMW-8-Mercury-09/02/2022
ARAMW-8,d,Mercury,7439-97-6,mg/L,01/31/2023,6.7e-05,0.0002,ND,< 0.0000670,ARAMW-8-Mercury-01/31/2023
ARAMW-8,d,Mercury,7439-97-6,mg/L,08/09/2023,6.7e-05,0.0002,ND,< 0.0000670,ARAMW-8-Mercury-08/09/2023
ARAMW-8,d,Molybdenum,7439-98-7,mg/L,12/01/2020,0.00061,0.015,,0.056,ARAMW-8-Molybdenum-12/01/2020
ARAMW-8,d,Molybdenum,7439-98-7,mg/L,02/11/2021,0.00061,0.015,,0.038,ARAMW-8-Molybdenum-02/11/2021
ARAMW-8,d,Molybdenum,7439-98-7,mg/L,09/09/2021,0.00061,0.015,,0.12,ARAMW-8-Molybdenum-09/09/2021
ARAMW-8,d,Molybdenum,7439-98-7,mg/L,02/03/2022,0.00061,0.015,,0.16,ARAMW-8-Molybdenum-02/03/2022
ARAMW-8,d,Molybdenum,7439-98-7,mg/L,09/02/2022,0.0002,0.001,,0.175,ARAMW-8-Molybdenum-09/02/2022
ARAMW-8,d,Molybdenum,7439-98-7,mg/L,01/31/2023,0.0002,0.001,,0.188,ARAMW-8-Molybdenum-01/31/2023
ARAMW-8,d,Molybdenum,7439-98-7,mg/L,08/09/2023,0.0002,0.001,,0.203,ARAMW-8-Molybdenum-08/09/2023
ARAMW-8,d,pH,F-PH,SU,12/01/2020,,,,7.05,ARAMW-8-pH-12/01/2020
ARAMW-8,d,pH,F-PH,SU,02/11/2021,,,,6.95,ARAMW-8-pH-02/11/2021
ARAMW-8,d,pH,F-PH,SU,09/09/2021,,,,6.56,ARAMW-8-pH-09/09/2021
ARAMW-8,d,pH,F-PH,SU,02/03/2022,,,,6.59,ARAMW-8-pH-02/03/2022
ARAMW-8,d,pH,F-PH,SU,09/02/2022,,,,6.44,ARAMW-8-pH-09/02/2022
ARAMW-8,d,pH,F-PH,SU,01/31/2023,,,,6.44,ARAMW-8-pH-01/31/2023
ARAMW-8,d,pH,F-PH,SU,08/09/2023,,,,8.71,ARAMW-8-pH-08/09/2023
ARAMW-8,d,Selenium,7782-49-2,mg/L,02/11/2021,0.0015,0.005,ND,< 0.0015,ARAMW-8-Selenium-02/11/2021
ARAMW-8,d,Selenium,7782-49-2,mg/L,09/09/2021,0.0015,0.005,ND,< 0.0015,ARAMW-8-Selenium-09/09/2021
ARAMW-8,d,Selenium,7782-49-2,mg/L,02/03/2022,0.00074,0.005,ND,< 0.00074,ARAMW-8-Selenium-02/03/2022
ARAMW-8,d,Selenium,7782-49-2,mg/L,09/02/2022,0.0015,0.005,ND,< 0.00150,ARAMW-8-Selenium-09/02/2022
ARAMW-8,d,Selenium,7782-49-2,mg/L,01/31/2023,0.0015,0.005,ND,< 0.00150,ARAMW-8-Selenium-01/31/2023
ARAMW-8,d,Selenium,7782-49-2,mg/L,08/09/2023,0.0015,0.005,ND,< 0.00150,ARAMW-8-Selenium-08/09/2023
ARAMW-8,d,Silver,7440-22-4,mg/L,02/11/2021,0.00018,0.001,ND,< 0.00018,ARAMW-8-Silver-02/11/2021
ARAMW-8,d,Silver,7440-22-4,mg/L,09/09/2021,0.00018,0.001,ND,< 0.00018,ARAMW-8-Silver-09/09/2021
ARAMW-8,d,Silver,7440-22-4,mg/L,02/03/2022,0.00022,0.001,ND,< 0.00022,ARAMW-8-Silver-02/03/2022
ARAMW-8,d,Silver,7440-22-4,mg/L,09/02/2022,0.0003,0.001,ND,< 0.000300,ARAMW-8-Silver-09/02/2022
ARAMW-8,d,Silver,7440-22-4,mg/L,01/31/2023,0.0003,0.001,ND,< 0.000300,ARAMW-8-Silver-01/31/2023
ARAMW-8,d,Silver,7440-22-4,mg/L,08/09/2023,0.0003,0.001,ND,< 0.000300,ARAMW-8-Silver-08/09/2023
ARAMW-8,d,Sulfate,14808-79-8,mg/L,12/01/2020,0.38,1.0,,120,ARAMW-8-Sulfate-12/01/2020
ARAMW-8,d,Sulfate,14808-79-8,mg/L,02/11/2021,0.76,1.0,,110,ARAMW-8-Sulfate-02/11/2021
ARAMW-8,d,Sulfate,14808-79-8,mg/L,09/09/2021,0.76,1.0,,100,ARAMW-8-Sulfate-09/09/2021
ARAMW-8,d,Sulfate,14808-79-8,mg/L,02/03/2022,0.76,1.0,,110,ARAMW-8-Sulfate-02/03/2022
ARAMW-8,d,Sulfate,14808-79-8,mg/L,09/02/2022,1.33,4.0,,108,ARAMW-8-Sulfate-09/02/2022
ARAMW-8,d,Sulfate,14808-79-8,mg/L,01/31/2023,1.33,4.0,,105,ARAMW-8-Sulfate-01/31/2023
ARAMW-8,d,Sulfate,14808-79-8,mg/L,08/09/2023,1.33,4.0,,114,ARAMW-8-Sulfate-08/09/2023
ARAMW-8,d,Total Dissolved Solids,E1642222,mg/L,12/01/2020,10.0,10.0,,420,ARAMW-8-Total Dissolved Solids-12/01/2020
ARAMW-8,d,Total Dissolved Solids,E1642222,mg/L,02/11/2021,10.0,10.0,,380,ARAMW-8-Total Dissolved Solids-02/11/2021
ARAMW-8,d,Total Dissolved Solids,E1642222,mg/L,09/09/2021,10.0,10.0,,260,ARAMW-8-Total Dissolved Solids-09/09/2021
ARAMW-8,d,Total Dissolved Solids,E1642222,mg/L,02/03/2022,10.0,10.0,,410,ARAMW-8-Total Dissolved Solids-02/03/2022
ARAMW-8,d,Total Dissolved Solids,E1642222,mg/L,09/02/2022,2.38,10.0,,385,ARAMW-8-Total Dissolved Solids-09/02/2022
ARAMW-8,d,Total Dissolved Solids,E1642222,mg/L,01/31/2023,2.38,10.0,,392,ARAMW-8-Total Dissolved Solids-01/31/2023
ARAMW-8,d,Total Dissolved Solids,E1642222,mg/L,08/09/2023,2.38,10.0,,436,ARAMW-8-Total Dissolved Solids-08/09/2023
ARAMW-8,d,Thallium,7440-28-0,mg/L,09/09/2021,0.00015,0.001,ND,< 0.00015,ARAMW-8-Thallium-09/09/2021
ARAMW-8,d,Thallium,7440-28-0,mg/L,02/03/2022,0.00047,0.001,ND,< 0.00047,ARAMW-8-Thallium-02/03/2022
ARAMW-8,d,Thallium,7440-28-0,mg/L,09/02/2022,0.0006,0.002,ND,< 0.000600,ARAMW-8-Thallium-09/02/2022
ARAMW-8,d,Thallium,7440-28-0,mg/L,01/31/2023,0.0006,0.002,ND,< 0.000600,ARAMW-8-Thallium-01/31/2023
ARAMW-8,d,Thallium,7440-28-0,mg/L,08/09/2023,0.0006,0.002,ND,< 0.000600,ARAMW-8-Thallium-08/09/2023
ARAMW-8,d,Combined Radium 226 + 228,E701037,pCi/L,02/11/2021,0.531,0.531,U,0.285,ARAMW-8-Combined Radium 226 + 228-02/11/2021
ARAMW-8,d,Combined Radium 226 + 228,E701037,pCi/L,09/09/2021,0.45,0.45,U,0.16,ARAMW-8-Combined Radium 226 + 228-09/09/2021
ARAMW-8,d,Combined Radium 226 + 228,E701037,pCi/L,02/03/2022,0.507,5.0,,0.51,ARAMW-8-Combined Radium 226 + 228-02/03/2022
ARAMW-8,d,Combined Radium 226 + 228,E701037,pCi/L,09/02/2022,2.43,2.43,U,1.89,ARAMW-8-Combined Radium 226 + 228-09/02/2022
ARAMW-8,d,Combined Radium 226 + 228,E701037,pCi/L,01/31/2023,1.34,1.34,,3.20,ARAMW-8-Combined Radium 226 + 228-01/31/2023
ARAMW-8,d,Combined Radium 226 + 228,E701037,pCi/L,08/09/2023,1.11,1.11,U,0.193,ARAMW-8-Combined Radium 226 + 228-08/09/2023
ARAMW-9,d,Antimony,7440-36-0,mg/L,10/20/2022,0.001,0.003,ND,< 0.00100,ARAMW-9-Antimony-10/20/2022
ARAMW-9,d,Antimony,7440-36-0,mg/L,02/01/2023,0.001,0.003,ND,< 0.00100,ARAMW-9-Antimony-02/01/2023
ARAMW-9,d,Antimony,7440-36-0,mg/L,08/08/2023,0.001,0.003,J,0.00158,ARAMW-9-Antimony-08/08/2023
ARAMW-9,d,Arsenic,7440-38-2,mg/L,10/20/2022,0.002,0.005,J,0.00265,ARAMW-9-Arsenic-10/20/2022
ARAMW-9,d,Arsenic,7440-38-2,mg/L,02/01/2023,0.002,0.005,ND,< 0.00200,ARAMW-9-Arsenic-02/01/2023
ARAMW-9,d,Arsenic,7440-38-2,mg/L,08/08/2023,0.002,0.005,ND,< 0.00200,ARAMW-9-Arsenic-08/08/2023
ARAMW-9,d,Barium,7440-39-3,mg/L,10/20/2022,0.00067,0.004,,0.0305,ARAMW-9-Barium-10/20/2022
ARAMW-9,d,Barium,7440-39-3,mg/L,02/01/2023,0.00067,0.004,,0.0158,ARAMW-9-Barium-02/01/2023
ARAMW-9,d,Barium,7440-39-3,mg/L,08/08/2023,0.00067,0.004,,0.0207,ARAMW-9-Barium-08/08/2023
ARAMW-9,d,Beryllium,7440-41-7,mg/L,10/20/2022,0.0002,0.0005,ND,< 0.000200,ARAMW-9-Beryllium-10/20/2022
ARAMW-9,d,Beryllium,7440-41-7,mg/L,02/01/2023,0.0002,0.0005,ND,< 0.000200,ARAMW-9-Beryllium-02/01/2023
ARAMW-9,d,Beryllium,7440-41-7,mg/L,08/08/2023,0.0002,0.0005,ND,< 0.000200,ARAMW-9-Beryllium-08/08/2023
ARAMW-9,d,Boron,7440-42-8,mg/L,10/20/2022,0.0052,0.015,,0.0500,ARAMW-9-Boron-10/20/2022
ARAMW-9,d,Boron,7440-42-8,mg/L,02/01/2023,0.0052,0.015,,0.0550,ARAMW-9-Boron-02/01/2023
ARAMW-9,d,Boron,7440-42-8,mg/L,08/08/2023,0.0052,0.015,,0.0666,ARAMW-9-Boron-08/08/2023
ARAMW-9,d,Cadmium,7440-43-9,mg/L,10/20/2022,0.0003,0.001,ND,< 0.000300,ARAMW-9-Cadmium-10/20/2022
ARAMW-9,d,Cadmium,7440-43-9,mg/L,02/01/2023,0.0003,0.001,ND,< 0.000300,ARAMW-9-Cadmium-02/01/2023
ARAMW-9,d,Cadmium,7440-43-9,mg/L,08/08/2023,0.0003,0.001,ND,< 0.000300,ARAMW-9-Cadmium-08/08/2023
ARAMW-9,d,Calcium,7440-70-2,mg/L,10/20/2022,0.4,1.0,,140,ARAMW-9-Calcium-10/20/2022
ARAMW-9,d,Calcium,7440-70-2,mg/L,02/01/2023,1.6,4.0,,145,ARAMW-9-Calcium-02/01/2023
ARAMW-9,d,Calcium,7440-70-2,mg/L,08/08/2023,0.8,2.0,,146,ARAMW-9-Calcium-08/08/2023
ARAMW-9,d,Chloride,16887-00-6,mg/L,10/20/2022,3.35,10.0,,50.9,ARAMW-9-Chloride-10/20/2022
ARAMW-9,d,Chloride,16887-00-6,mg/L,02/01/2023,2.68,8.0,,37.2,ARAMW-9-Chloride-02/01/2023
ARAMW-9,d,Chloride,16887-00-6,mg/L,08/08/2023,3.35,10.0,,36.1,ARAMW-9-Chloride-08/08/2023
ARAMW-9,d,Chromium,7440-47-3,mg/L,10/20/2022,0.003,0.01,ND,< 0.00300,ARAMW-9-Chromium-10/20/2022
ARAMW-9,d,Chromium,7440-47-3,mg/L,02/01/2023,0.003,0.01,ND,< 0.00300,ARAMW-9-Chromium-02/01/2023
ARAMW-9,d,Chromium,7440-47-3,mg/L,08/08/2023,0.003,0.01,ND,< 0.00300,ARAMW-9-Chromium-08/08/2023
ARAMW-9,d,Cobalt,7440-48-4,mg/L,10/20/2022,0.0003,0.001,ND,< 0.000300,ARAMW-9-Cobalt-10/20/2022
ARAMW-9,d,Cobalt,7440-48-4,mg/L,02/01/2023,0.0003,0.001,ND,< 0.000300,ARAMW-9-Cobalt-02/01/2023
ARAMW-9,d,Cobalt,7440-48-4,mg/L,08/08/2023,0.0003,0.001,ND,< 0.000300,ARAMW-9-Cobalt-08/08/2023
ARAMW-9,d,Fluoride,16984-48-8,mg/L,10/20/2022,0.033,0.1,,0.839,ARAMW-9-Fluoride-10/20/2022
ARAMW-9,d,Fluoride,16984-48-8,mg/L,02/01/2023,0.033,0.1,,0.938,ARAMW-9-Fluoride-02/01/2023
ARAMW-9,d,Fluoride,16984-48-8,mg/L,08/08/2023,0.033,0.1,,0.837,ARAMW-9-Fluoride-08/08/2023
ARAMW-9,d,Lead,7439-92-1,mg/L,10/20/2022,0.0005,0.002,ND,< 0.000500,ARAMW-9-Lead-10/20/2022
ARAMW-9,d,Lead,7439-92-1,mg/L,02/01/2023,0.0005,0.002,ND,< 0.000500,ARAMW-9-Lead-02/01/2023
ARAMW-9,d,Lead,7439-92-1,mg/L,08/08/2023,0.0005,0.002,ND,< 0.000500,ARAMW-9-Lead-08/08/2023
ARAMW-9,d,Lithium,7439-93-2,mg/L,10/20/2022,0.003,0.01,J,0.00631,ARAMW-9-Lithium-10/20/2022
ARAMW-9,d,Lithium,7439-93-2,mg/L,02/01/2023,0.003,0.01,J,0.00463,ARAMW-9-Lithium-02/01/2023
ARAMW-9,d,Lithium,7439-93-2,mg/L,08/08/2023,0.003,0.01,J,0.00907,ARAMW-9-Lithium-08/08/2023
ARAMW-9,d,Mercury,7439-97-6,mg/L,10/20/2022,6.7e-05,0.0002,ND,< 0.0000670,ARAMW-9-Mercury-10/20/2022
ARAMW-9,d,Mercury,7439-97-6,mg/L,02/01/2023,6.7e-05,0.0002,ND,< 0.0000670,ARAMW-9-Mercury-02/01/2023
ARAMW-9,d,Mercury,7439-97-6,mg/L,08/08/2023,6.7e-05,0.0002,ND,< 0.0000670,ARAMW-9-Mercury-08/08/2023
ARAMW-9,d,Molybdenum,7439-98-7,mg/L,10/20/2022,0.0002,0.001,,0.0205,ARAMW-9-Molybdenum-10/20/2022
ARAMW-9,d,Molybdenum,7439-98-7,mg/L,02/01/2023,0.0002,0.001,,0.0140,ARAMW-9-Molybdenum-02/01/2023
ARAMW-9,d,Molybdenum,7439-98-7,mg/L,08/08/2023,0.0002,0.001,,0.0109,ARAMW-9-Molybdenum-08/08/2023
ARAMW-9,d,pH,F-PH,SU,10/20/2022,,,,7.8,ARAMW-9-pH-10/20/2022
ARAMW-9,d,pH,F-PH,SU,12/08/2022,,,,8.02,ARAMW-9-pH-12/08/2022
ARAMW-9,d,pH,F-PH,SU,02/01/2023,,,,7.95,ARAMW-9-pH-02/01/2023
ARAMW-9,d,pH,F-PH,SU,08/08/2023,,,,8.13,ARAMW-9-pH-08/08/2023
ARAMW-9,d,Selenium,7782-49-2,mg/L,10/20/2022,0.0015,0.005,ND,< 0.00150,ARAMW-9-Selenium-10/20/2022
ARAMW-9,d,Selenium,7782-49-2,mg/L,02/01/2023,0.0015,0.005,ND,< 0.00150,ARAMW-9-Selenium-02/01/2023
ARAMW-9,d,Selenium,7782-49-2,mg/L,08/08/2023,0.0015,0.005,ND,< 0.00150,ARAMW-9-Selenium-08/08/2023
ARAMW-9,d,Silver,7440-22-4,mg/L,10/20/2022,0.0003,0.001,ND,< 0.000300,ARAMW-9-Silver-10/20/2022
ARAMW-9,d,Silver,7440-22-4,mg/L,02/01/2023,0.0003,0.001,ND,< 0.000300,ARAMW-9-Silver-02/01/2023
ARAMW-9,d,Silver,7440-22-4,mg/L,08/08/2023,0.0003,0.001,ND,< 0.000300,ARAMW-9-Silver-08/08/2023
ARAMW-9,d,Sulfate,14808-79-8,mg/L,10/20/2022,6.65,20.0,,474,ARAMW-9-Sulfate-10/20/2022
ARAMW-9,d,Sulfate,14808-79-8,mg/L,02/01/2023,5.32,16.0,,417,ARAMW-9-Sulfate-02/01/2023
ARAMW-9,d,Sulfate,14808-79-8,mg/L,08/08/2023,6.65,20.0,,477,ARAMW-9-Sulfate-08/08/2023
ARAMW-9,d,Total Dissolved Solids,E1642222,mg/L,10/20/2022,2.38,10.0,,896,ARAMW-9-Total Dissolved Solids-10/20/2022
ARAMW-9,d,Total Dissolved Solids,E1642222,mg/L,02/01/2023,3.97,16.7,,857,ARAMW-9-Total Dissolved Solids-02/01/2023
ARAMW-9,d,Total Dissolved Solids,E1642222,mg/L,08/08/2023,4.76,20.0,,852,ARAMW-9-Total Dissolved Solids-08/08/2023
ARAMW-9,d,Thallium,7440-28-0,mg/L,10/20/2022,0.0006,0.002,ND,< 0.000600,ARAMW-9-Thallium-10/20/2022
ARAMW-9,d,Thallium,7440-28-0,mg/L,02/01/2023,0.0006,0.002,ND,< 0.000600,ARAMW-9-Thallium-02/01/2023
ARAMW-9,d,Thallium,7440-28-0,mg/L,08/08/2023,0.0006,0.002,ND,< 0.000600,ARAMW-9-Thallium-08/08/2023
ARAMW-9,d,Combined Radium 226 + 228,E701037,pCi/L,10/20/2022,1.95,1.95,,8.42,ARAMW-9-Combined Radium 226 + 228-10/20/2022
ARAMW-9,d,Combined Radium 226 + 228,E701037,pCi/L,12/08/2022,1.46,1.46,U,1.41,ARAMW-9-Combined Radium 226 + 228-12/08/2022
ARAMW-9,d,Combined Radium 226 + 228,E701037,pCi/L,02/01/2023,1.94,1.94,U,0.413,ARAMW-9-Combined Radium 226 + 228-02/01/2023
ARAMW-9,d,Combined Radium 226 + 228,E701037,pCi/L,08/08/2023,1.38,1.38,,3.92,ARAMW-9-Combined Radium 226 + 228-08/08/2023
ARGWA-19,u,Antimony,7440-36-0,mg/L,08/29/2016,0.001,0.0025,ND,< 0.001,ARGWA-19-Antimony-08/29/2016
ARGWA-19,u,Antimony,7440-36-0,mg/L,10/24/2016,0.0008,0.003,ND,< 0.0008,ARGWA-19-Antimony-10/24/2016
ARGWA-19,u,Antimony,7440-36-0,mg/L,01/25/2017,0.001,0.0025,ND,< 0.001,ARGWA-19-Antimony-01/25/2017
ARGWA-19,u,Antimony,7440-36-0,mg/L,04/10/2017,0.001,0.001,ND,< 0.001,ARGWA-19-Antimony-04/10/2017
ARGWA-19,u,Antimony,7440-36-0,mg/L,06/19/2017,0.001,0.0025,ND,< 0.0010,ARGWA-19-Antimony-06/19/2017
ARGWA-19,u,Antimony,7440-36-0,mg/L,10/24/2017,0.001,0.0025,ND,< 0.0010,ARGWA-19-Antimony-10/24/2017
ARGWA-19,u,Antimony,7440-36-0,mg/L,04/10/2018,0.001,0.0025,ND,< 0.0010,ARGWA-19-Antimony-04/10/2018
ARGWA-19,u,Antimony,7440-36-0,mg/L,10/16/2018,0.001,0.0025,ND,< 0.0010,ARGWA-19-Antimony-10/16/2018
ARGWA-19,u,Antimony,7440-36-0,mg/L,08/20/2019,0.00038,0.002,ND,< 0.00038,ARGWA-19-Antimony-08/20/2019
ARGWA-19,u,Antimony,7440-36-0,mg/L,08/19/2020,0.00038,0.002,ND,< 0.00038,ARGWA-19-Antimony-08/19/2020
ARGWA-19,u,Antimony,7440-36-0,mg/L,09/07/2021,0.00038,0.002,ND,< 0.00038,ARGWA-19-Antimony-09/07/2021
ARGWA-19,u,Antimony,7440-36-0,mg/L,02/01/2022,0.00051,0.002,ND,< 0.00051,ARGWA-19-Antimony-02/01/2022
ARGWA-19,u,Antimony,7440-36-0,mg/L,09/01/2022,0.001,0.003,ND,< 0.00100,ARGWA-19-Antimony-09/01/2022
ARGWA-19,u,Antimony,7440-36-0,mg/L,01/31/2023,0.001,0.003,ND,< 0.00100,ARGWA-19-Antimony-01/31/2023
ARGWA-19,u,Antimony,7440-36-0,mg/L,08/08/2023,0.001,0.003,ND,< 0.00100,ARGWA-19-Antimony-08/08/2023
ARGWA-19,u,Arsenic,7440-38-2,mg/L,05/05/2009,0.001,0.001,ND,< 0.001,ARGWA-19-Arsenic-05/05/2009
ARGWA-19,u,Arsenic,7440-38-2,mg/L,12/05/2009,0.005,0.005,ND,< 0.005,ARGWA-19-Arsenic-12/05/2009
ARGWA-19,u,Arsenic,7440-38-2,mg/L,06/01/2010,0.0013,0.005,ND,< 0.0013,ARGWA-19-Arsenic-06/01/2010
ARGWA-19,u,Arsenic,7440-38-2,mg/L,11/11/2010,0.0013,0.005,ND,< 0.0013,ARGWA-19-Arsenic-11/11/2010
ARGWA-19,u,Arsenic,7440-38-2,mg/L,05/17/2011,0.005,0.005,ND,< 0.005,ARGWA-19-Arsenic-05/17/2011
ARGWA-19,u,Arsenic,7440-38-2,mg/L,11/08/2011,0.0013,0.005,ND,< 0.0013,ARGWA-19-Arsenic-11/08/2011
ARGWA-19,u,Arsenic,7440-38-2,mg/L,11/10/2012,0.002,0.005,ND,< 0.002,ARGWA-19-Arsenic-11/10/2012
ARGWA-19,u,Arsenic,7440-38-2,mg/L,05/14/2013,0.002,0.005,ND,< 0.002,ARGWA-19-Arsenic-05/14/2013
ARGWA-19,u,Arsenic,7440-38-2,mg/L,11/05/2013,0.002,0.005,ND,< 0.002,ARGWA-19-Arsenic-11/05/2013
ARGWA-19,u,Arsenic,7440-38-2,mg/L,06/09/2014,0.002,0.005,ND,< 0.002,ARGWA-19-Arsenic-06/09/2014
ARGWA-19,u,Arsenic,7440-38-2,mg/L,11/19/2014,0.002,0.005,ND,< 0.002,ARGWA-19-Arsenic-11/19/2014
ARGWA-19,u,Arsenic,7440-38-2,mg/L,04/14/2015,0.002,0.005,ND,< 0.002,ARGWA-19-Arsenic-04/14/2015
ARGWA-19,u,Arsenic,7440-38-2,mg/L,11/04/2015,0.002,0.005,ND,< 0.002,ARGWA-19-Arsenic-11/04/2015
ARGWA-19,u,Arsenic,7440-38-2,mg/L,06/22/2016,0.00046,0.0013,ND,< 0.00046,ARGWA-19-Arsenic-06/22/2016
ARGWA-19,u,Arsenic,7440-38-2,mg/L,08/29/2016,0.00046,0.0013,ND,< 0.00046,ARGWA-19-Arsenic-08/29/2016
ARGWA-19,u,Arsenic,7440-38-2,mg/L,10/24/2016,0.0016,0.005,ND,< 0.0016,ARGWA-19-Arsenic-10/24/2016
ARGWA-19,u,Arsenic,7440-38-2,mg/L,01/25/2017,0.00046,0.0013,ND,< 0.00046,ARGWA-19-Arsenic-01/25/2017
ARGWA-19,u,Arsenic,7440-38-2,mg/L,04/10/2017,0.00046,0.00046,ND,< 0.00046,ARGWA-19-Arsenic-04/10/2017
ARGWA-19,u,Arsenic,7440-38-2,mg/L,06/19/2017,0.00046,0.0013,ND,< 0.00046,ARGWA-19-Arsenic-06/19/2017
ARGWA-19,u,Arsenic,7440-38-2,mg/L,10/24/2017,0.00046,0.0013,ND,< 0.00046,ARGWA-19-Arsenic-10/24/2017
ARGWA-19,u,Arsenic,7440-38-2,mg/L,04/10/2018,0.00046,0.0013,ND,< 0.00046,ARGWA-19-Arsenic-04/10/2018
ARGWA-19,u,Arsenic,7440-38-2,mg/L,10/16/2018,0.00046,0.0013,ND,< 0.00046,ARGWA-19-Arsenic-10/16/2018
ARGWA-19,u,Arsenic,7440-38-2,mg/L,03/26/2019,0.00046,0.0013,ND,< 0.00046,ARGWA-19-Arsenic-03/26/2019
ARGWA-19,u,Arsenic,7440-38-2,mg/L,08/20/2019,0.00032,0.001,J,0.00036,ARGWA-19-Arsenic-08/20/2019
ARGWA-19,u,Arsenic,7440-38-2,mg/L,10/07/2019,0.00032,0.0013,ND,< 0.00032,ARGWA-19-Arsenic-10/07/2019
ARGWA-19,u,Arsenic,7440-38-2,mg/L,04/07/2020,0.00031,0.001,J,0.00060,ARGWA-19-Arsenic-04/07/2020
ARGWA-19,u,Arsenic,7440-38-2,mg/L,08/19/2020,0.00031,0.001,ND,< 0.00031,ARGWA-19-Arsenic-08/19/2020
ARGWA-19,u,Arsenic,7440-38-2,mg/L,09/29/2020,0.00031,0.001,ND,< 0.00031,ARGWA-19-Arsenic-09/29/2020
ARGWA-19,u,Arsenic,7440-38-2,mg/L,02/09/2021,0.00031,0.001,ND,< 0.00031,ARGWA-19-Arsenic-02/09/2021
ARGWA-19,u,Arsenic,7440-38-2,mg/L,09/07/2021,0.00031,0.001,ND,< 0.00031,ARGWA-19-Arsenic-09/07/2021
ARGWA-19,u,Arsenic,7440-38-2,mg/L,02/01/2022,0.00028,0.001,ND,< 0.00028,ARGWA-19-Arsenic-02/01/2022
ARGWA-19,u,Arsenic,7440-38-2,mg/L,09/01/2022,0.002,0.005,ND,< 0.00200,ARGWA-19-Arsenic-09/01/2022
ARGWA-19,u,Arsenic,7440-38-2,mg/L,01/31/2023,0.002,0.005,ND,< 0.00200,ARGWA-19-Arsenic-01/31/2023
ARGWA-19,u,Arsenic,7440-38-2,mg/L,08/08/2023,0.002,0.005,ND,< 0.00200,ARGWA-19-Arsenic-08/08/2023
ARGWA-19,u,Barium,7440-39-3,mg/L,05/05/2009,0.00025,0.00025,,0.057,ARGWA-19-Barium-05/05/2009
ARGWA-19,u,Barium,7440-39-3,mg/L,12/05/2009,0.00025,0.00025,,0.050,ARGWA-19-Barium-12/05/2009
ARGWA-19,u,Barium,7440-39-3,mg/L,06/01/2010,0.00025,0.0013,,0.037,ARGWA-19-Barium-06/01/2010
ARGWA-19,u,Barium,7440-39-3,mg/L,11/11/2010,0.00025,0.0013,,0.039,ARGWA-19-Barium-11/11/2010
